doc_id,stage,year,title,source,classification,confidence,reasoning,method_tags,ai_methods,chip_tasks,hw_artifacts,ai_workloads
2-s2.0-85171730277,packaging,2023,ILP-based Substrate Routing with Mismatched Via Dimension Consideration for Wire-bonding FBGA Package Design,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:ilp,routing:routing,,
2-s2.0-85173086345,design,2023,Automated Design of Complex Analog Circuits with Multiagent based Reinforcement Learning,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-85173088772,design,2023,AGD: A Learning-based Optimization Framework for EDA and its Application to Gate Sizing,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,logic_synthesis:eda,,
2-s2.0-85173102580,design,2023,Reinforcement Learning-based Analog Circuit Optimizer using gm/IDfor Sizing,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; reinforcement_learning,reinforcement_learning:reinforcement learning; general_ml_signals:learning-based,analog_circuit_design:analog circuit,,
2-s2.0-85173106441,design,2023,RoSE: Robust Analog Circuit Parameter Optimization with Sampling-Efficient Reinforcement Learning,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-85174619971,in_field,2023,Impact of RF stress on different topologies of 100 nm X-band robust GaN LNA,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:gan,analog_circuit_design:lna,,
2-s2.0-85174851245,design,2023,Thermal-Aware Fixed-Outline 3-D IC Floorplanning: An End-to-End Learning-Based Approach,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,placement:floorplanning; thermal_management:thermal-aware,,
2-s2.0-85178152074,in_field,2023,Machine learning attacks resistant strong PUF design utilizing response obfuscates challenge with lower hardware overhead,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,security_analysis:puf,,
2-s2.0-85179139011,design,2023,Automatic TCAD Model Parameter Calibration using Autoencoder,International Conference on Simulation of Semiconductor Processes and Devices SISPAD,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:autoencoder,calibration:calibration,,
2-s2.0-85181398431,design,2023,Multi-Task Evolutionary to PVT Knowledge Transfer for Analog Integrated Circuit Optimization,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:evolutionary,analog_circuit_design:circuit optimization,,
2-s2.0-85181399833,design,2023,Practical Layout-Aware Analog/Mixed-Signal Design Automation with Bayesian Neural Networks,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; deep_learning,deep_learning:neural network; bayesian_probabilistic:bayesian,logic_synthesis:design automation,,
2-s2.0-85181400921,transit,2023,Automated Hardware Trojan Detection at LUT Using Explainable Graph Neural Networks,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,security_analysis:hardware trojan,,
2-s2.0-85181402399,design,2023,Invited Paper: Verilog-to-PyG - A Framework for Graph Learning and Augmentation on RTL Designs,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph learning,logic_synthesis:rtl,,
2-s2.0-85181402730,design,2023,Invited Paper: CircuitOps: An ML Infrastructure Enabling Generative AI for VLSI Circuit Optimization,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:generative ai,analog_circuit_design:circuit optimization,,
2-s2.0-85181403662,in_field,2023,Fast Full-Chip Parametric Thermal Analysis Based on Enhanced Physics Enforced Neural Networks,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,thermal_management:thermal analysis,,
2-s2.0-85182589719,design,2023,Yield Optimization for Analog Circuits over Multiple Corners via Bayesian Neural Networks: Enhancing Circuit Reliability under Environmental Variation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; deep_learning,deep_learning:neural network; bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit; yield_prediction:yield optimization; reliability_analysis:reliability,,
2-s2.0-85182592457,design,2023,MOEA/D vs. NSGA-II: A Comprehensive Comparison for Multi/Many Objective Analog/RF Circuit Optimization through a Generic Benchmark,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:nsga,analog_circuit_design:circuit optimization,,
2-s2.0-85183462399,design,2023,ECO-GNN: Signoff Power Prediction Using Graph Neural Networks with Subgraph Approximation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,power_analysis:power prediction,,
2-s2.0-85185602182,fabrication,2023,Heterogeneous Power Delivery for Large Chiplet-based Systems using Integrated GaN/Si-Interconnect Fabric with sub-10 µm Bond Pitch,Technical Digest International Electron Devices Meeting Iedm,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:gan,power_analysis:power delivery,,
2-s2.0-85189116321,transit,2023,Low-overhead XOR Multi-PUF against machine learning attacks,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,security_analysis:puf,,
2-s2.0-85199912161,design,2023,CKTGNN: CIRCUIT GRAPH NEURAL NETWORK FOR ELECTRONIC DESIGN AUTOMATION,11th International Conference on Learning Representations Iclr 2023,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,logic_synthesis:design automation,,
2-s2.0-85202349920,in_field,2023,A Deep Learning Framework for Solving Stress-based Partial Differential Equations in Electromigration Analysis,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,reliability_analysis:electromigration,,
2-s2.0-85205341016,design,2023,Multiterminal Pathfinding in Practical VLSI Systems with Deep Neural Networks,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,routing:pathfinding,,
2-s2.0-85205342191,in_field,2023,Worst-case Power Integrity Prediction Using Convolutional Neural Network,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,power_analysis:power integrity,,
2-s2.0-105000464423,design,2024,FlexPlanner: Flexible 3D Floorplanning via Deep Reinforcement Learning in Hybrid Action Space with Multi-Modality Representation,Advances in Neural Information Processing Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,placement:floorplanning,,
2-s2.0-105001104064,transit,2024,PATROL: An Evolutionary APproach to Automatic Test Pattern Generation for Hardware TROjan Detection Leveraging PSO-GA Hybrid Techniques,Proceedings of the Asian Test Symposium,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:evolutionary,test_generation:test pattern; security_analysis:hardware trojan,,
2-s2.0-105001125159,in_field,2024,Post-silicon Trace Signal Selection Using Genetic Algorithm,Proceedings of the Asian Test Symposium,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,verification:post-silicon,,
2-s2.0-105001138612,design,2024,"LLMs for Hardware Verification: Frameworks, Techniques, and Future Directions",Proceedings of the Asian Test Symposium,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,verification:verification,,
2-s2.0-105001145279,design,2024,LLM vs HLS for RTL Code Generation: Friend or Foe?,Proceedings of the Asian Test Symposium,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,logic_synthesis:hls,,
2-s2.0-105001149395,in_field,2024,Reliability Enhancement of Memristor-Based Neural Networks with Fault-Injected Training,Proceedings of the Asian Test Symposium,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:reliability,,
2-s2.0-85168259730,design,2024,ILPGRC: ILP-Based Global Routing Optimization with Cell Movements,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,symbolic_reasoning,symbolic_reasoning:ilp,routing:routing,,
2-s2.0-85169678437,fabrication,2024,RL-OPC: Mask Optimization with Deep Reinforcement Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,lithography_optimization:opc,,
2-s2.0-85171536159,design,2024,BBGP-sDFO: Batch Bayesian and Gaussian Process Enhanced Subspace Derivative Free Optimization for High-Dimensional Analog Circuit Synthesis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85177025420,in_field,2024,Toward Critical Flip-Flop Identification for Soft-Error Tolerance with Graph Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,reliability_analysis:soft-error,,
2-s2.0-85177031589,design,2024,CNN-Oriented Placement Algorithm for High-Performance Accelerators on Rad-Hard FPGAs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:cnn,placement:placement,,
2-s2.0-85177041965,design,2024,Toward Fully Automated Machine Learning for Routability Estimator Development,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,routing:routability,,
2-s2.0-85178008875,fabrication,2024,GRAND: A Graph Neural Network Framework for Improved Diagnosis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,fault_diagnosis:diagnosis,,
2-s2.0-85179784960,fabrication,2024,Machine Learning on Multiplexed Optical Metrology Pattern Shift Response Targets to Predict Electrical Properties,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,process_optimization:metrology,,
2-s2.0-85181581360,design,2024,Fast Aging-Aware Timing Analysis Framework with Temporal-Spatial Graph Neural Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,timing_analysis:timing analysis; reliability_analysis:aging,,
2-s2.0-85183956141,fabrication,2024,A machine learning and finite element simulation-based void inspection for higher solder joint reliability,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:reliability,,
2-s2.0-85187386882,design,2024,Hierarchical Graph Learning-Based Floorplanning with Dirichlet Boundary Conditions,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; graph_neural_networks,graph_neural_networks:graph learning; general_ml_signals:learning-based,placement:floorplanning,,
2-s2.0-85188262480,design,2024,A Data-Driven Analog Circuit Synthesizer with Automatic Topology Selection and Sizing,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:data-driven,analog_circuit_design:analog circuit,,
2-s2.0-85189335900,transit,2024,Netwise Detection of Hardware Trojans Using Scalable Convolution of Graph Embedding Clouds,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph embedding,security_analysis:hardware trojan,,
2-s2.0-85189345999,design,2024,A Transferable GNN-based Multi-Corner Performance Variability Modeling for Analog ICs,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gnn,analog_circuit_design:analog ic,,
2-s2.0-85189367018,design,2024,Toward End-to-End Analog Design Automation with ML and Data-Driven Approaches (Invited Paper),Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:data-driven,logic_synthesis:design automation; analog_circuit_design:analog design,,
2-s2.0-85189368471,design,2024,Asynchronous Batch Constrained Multi-Objective Bayesian Optimization for Analog Circuit Sizing,Proceedings of the Asia and South Pacific Design Automation Conference ASP DAC,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85189373123,design,2024,ChatEDA: A Large Language Model Powered Autonomous Agent for EDA,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,logic_synthesis:eda,,
2-s2.0-85189534316,in_field,2024,Designing a Deep Neural Network engine for LLC block reuse prediction to mitigate Soft Error in Multicore,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,reliability_analysis:soft error,,
2-s2.0-85189623569,design,2024,An Efficient Reinforcement Learning Based Framework for Exploring Logic Synthesis,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,logic_synthesis:logic synthesis,,
2-s2.0-85190169993,in_field,2024,MRFI: An Open-Source Multiresolution Fault Injection Framework for Neural Network Processing,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:fault injection,,
2-s2.0-85190269196,design,2024,Pareto Optimization of Analog Circuits Using Reinforcement Learning,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,design_space_exploration:pareto; analog_circuit_design:analog circuit,,
2-s2.0-85190733171,in_field,2024,Comparative study: AutoDPR-SEM for enhancing CNN reliability in SRAM-based FPGAs through autonomous reconfiguration,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:cnn,reliability_analysis:reliability,,
2-s2.0-85190854770,design,2024,VeriGen: A Large Language Model for Verilog Code Generation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,logic_synthesis:verilog,,
2-s2.0-85191376186,fabrication,2024,Parameter extraction for photodiode equivalent circuit model based on hybrid genetic algorithm,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,calibration:parameter extraction,,
2-s2.0-85192720075,design,2024,Multiagent Based Reinforcement Learning (MA-RL): An Automated Designer for Complex Analog Circuits,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-85194082745,design,2024,Machine Learning Unleashes Aging and Self-Heating Effects: From Transistors to Full Processor (Invited Paper),IEEE International Reliability Physics Symposium Proceedings,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:aging,,
2-s2.0-85194107369,in_field,2024,"Fast, Scalable, and Highly Accurate Thermal Modeling for Use in GaN/GaAs RF Circuit Modeling Platforms",IEEE International Reliability Physics Symposium Proceedings,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:gan,analog_circuit_design:rf circuit; calibration:circuit modeling; thermal_management:thermal model,,
2-s2.0-85194111527,fabrication,2024,Utilizing Transformer Deep Learning Based Outlier Detection to Screen Out Reliability Weak ICs,IEEE International Reliability Physics Symposium Proceedings,ai_for_chips,high,AI method applied to chip design task,anomaly_detection; deep_learning,deep_learning:deep learning; anomaly_detection:outlier detection,reliability_analysis:reliability,,
2-s2.0-85194402124,design,2024,AiTO: Simultaneous gate sizing and buffer insertion for timing optimization with GNNs and RL,Integration,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gnn,timing_analysis:timing optimization; logic_synthesis:gate sizing,,
2-s2.0-85195242389,design,2024,Domain-Adapted LLMs for VLSI Design and Verification: A Case Study on Formal Verification,Proceedings of the IEEE VLSI Test Symposium,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,verification:verification,,
2-s2.0-85195923891,fabrication,2024,Optimizing High-Product-Mix Manufacturing with Advanced Process Control through Machine Learning-Based Virtual Metrology,Asmc Advanced Semiconductor Manufacturing Conference Proceedings,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,process_optimization:process control,,
2-s2.0-85195934446,fabrication,2024,AI-Powered Process Optimization for EUV MOR: Equipment Trace Data Feature Extraction and Machine Learning is Essential for CD Control,Asmc Advanced Semiconductor Manufacturing Conference Proceedings,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,process_optimization:process optimization,,
2-s2.0-85195988297,fabrication,2024,Critical Defect Detection at 3nm Technology Node: Enhanced Detection Using DUV Optical Inspection Technology with AI-Based Algorithm,Asmc Advanced Semiconductor Manufacturing Conference Proceedings,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:ai-based,defect_detection:defect detection,,
2-s2.0-85196478898,design,2024,Fast IR-Drop Prediction of Analog Circuits Using Recurrent Synchronized GCN and Y-Net Model,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gcn,analog_circuit_design:analog circuit,,
2-s2.0-85196486164,design,2024,MMM: Machine Learning-Based Macro-Modeling for Linear Analog ICs and ADC/DACs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,analog_circuit_design:adc,,
2-s2.0-85196490266,design,2024,A Deep-Learning-Based Statistical Timing Prediction Method for Sub-16nm Technologies,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,timing_analysis:timing prediction,,
2-s2.0-85196495042,design,2024,Learning to Floorplan like Human Experts via Reinforcement Learning,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,placement:floorplan,,
2-s2.0-85196501412,packaging,2024,Reinforcement Learning-Based Optimization of Back-Side Power Delivery Networks in VLSI Design for IR -Drop Reduction,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; reinforcement_learning,reinforcement_learning:reinforcement learning; general_ml_signals:learning-based,power_analysis:power delivery,,
2-s2.0-85196516894,design,2024,tSS-BO: Scalable Bayesian Optimization for Analog Circuit Sizing via Truncated Subspace Sampling,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit,,
2-s2.0-85196536669,design,2024,LLM-Based Processor Verification: A Case Study for Neuronnorphic Processor,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,verification:verification,,
2-s2.0-85196539741,in_field,2024,Towards SEU Fault Propagation Prediction with Spatio-Temporal Graph Convolutional Networks,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph convolution,reliability_analysis:seu,,
2-s2.0-85196557568,design,2024,AMBEATion: Analog Mixed-Signal Back-End Design Automation with Machine Learning and Artificial Intelligence Techniques,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,logic_synthesis:design automation,,
2-s2.0-85196560456,design,2024,Miracle: Multi-Action Reinforcement Learning-Based Chip Floorplanning Reasoner,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; reinforcement_learning,reinforcement_learning:reinforcement learning; general_ml_signals:learning-based,placement:floorplanning,,
2-s2.0-85197267341,in_field,2024,Research on thermal management of 3D-ICs assisted by deep learning,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,thermal_management:thermal management,,
2-s2.0-85197681646,fabrication,2024,Deep Reinforcement Learning-Based Power Distribution Network Design Optimization for Multi-Chiplet System,Proceedings Electronic Components and Technology Conference,ai_for_chips,high,AI method applied to chip design task,general_ml_signals; reinforcement_learning,reinforcement_learning:reinforcement learning; general_ml_signals:learning-based,design_space_exploration:design optimization,,
2-s2.0-85197712454,fabrication,2024,Bayesian Optimization of Large Glass Package Architecture for System-Level Reliability in High-Performance Computing Applications,Proceedings Electronic Components and Technology Conference,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,reliability_analysis:reliability,,
2-s2.0-85197726114,fabrication,2024,Advanced Atomic-scale Insights into the Chemical Mechanical Polishing Process with Ceria Abrasives using Molecular Dynamics and Neural Network Potential,Proceedings Electronic Components and Technology Conference,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,process_optimization:chemical mechanical,,
2-s2.0-85198481457,fabrication,2024,Reliability analysis and comparison of ring-PUF based on probabilistic models,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:probabilistic model,reliability_analysis:reliability; security_analysis:puf,,
2-s2.0-85199116008,design,2024,Genetic neural network based background calibration method for pipeline ADC,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-85199337516,design,2024,PPA-Relevant Clustering-Driven Placement for Large-Scale VLSI Designs,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,placement:placement,,
2-s2.0-85201069831,design,2024,Machine learning driven global optimisation framework for analog circuit design,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,analog_circuit_design:analog circuit,,
2-s2.0-85201389198,in_field,2024,A machine learning approach to accelerate reliability prediction in nanowire FETs from self-heating perspective,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:reliability,,
2-s2.0-85201745322,design,2024,Pre-route timing prediction and optimization with graph neural network models,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,timing_analysis:timing prediction,,
2-s2.0-85201761448,in_field,2024,Older and Wiser: The Marriage of Device Aging and Intellectual Property Protection of DNNs,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:dnn,reliability_analysis:aging,,
2-s2.0-85201765735,fabrication,2024,Application of Plasma Information-Based Virtual Metrology (PI-VM) for Etching in C4F8/Ar/O2 Plasma,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:virtual metrology,process_optimization:virtual metrology,,
2-s2.0-85204220382,design,2024,Microprocessor Design Space Exploration via Space Partitioning and Bayesian Optimization,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,design_space_exploration:design space exploration,,
2-s2.0-85204801336,fabrication,2024,PFO PUF: A Lightweight Parallel Feed Obfuscation PUF Resistant to Machine Learning Attacks,Proceedings Itc Asia 2024 8th IEEE International Test Conference in Asia,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,security_analysis:puf,,
2-s2.0-85205959362,design,2024,Preventing short violations in clock routing with an SVM classifier before powerplanning and placement,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:svm,placement:placement; routing:routing,,
2-s2.0-85207840244,packaging,2024,PCM-impregnated heat sinks for transient thermal management of GaN electronic chips,Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems Itherm,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:gan,thermal_management:thermal management,,
2-s2.0-85207848281,packaging,2024,Image driven deep learning based compact model to predict critical heat flux in direct immersion cooling via pool boiling,Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems Itherm,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,calibration:compact model,,
2-s2.0-85207853151,fabrication,2024,Multi-objective design optimization of pin-fin cold plates for electric vehicle battery packs using convolutional neural networks and genetic algorithms,Intersociety Conference on Thermal and Thermomechanical Phenomena in Electronic Systems Itherm,ai_for_chips,high,AI method applied to chip design task,deep_learning; evolutionary_optimization,deep_learning:neural network; evolutionary_optimization:genetic algorithm,design_space_exploration:design optimization,,
2-s2.0-85208075281,in_field,2024,Assertion-Based Validation using Clustering and Dynamic Refinement of Hardware Checkers,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,verification:assertion,,
2-s2.0-85208135992,fabrication,2024,Transfer Learning Enabled Modeling Paradigm for PVT-aware Circuit Performance Estimation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,calibration:circuit performance,,
2-s2.0-85208978983,in_field,2024,Enhancing the reliability of CSP solder joints under thermal cycling conditions through particle swarm optimization of an improved BP neural network,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning; evolutionary_optimization,deep_learning:neural network; evolutionary_optimization:particle swarm,reliability_analysis:reliability,,
2-s2.0-85209634997,fabrication,2024,CAMO: Correlation-Aware Mask Optimization with Modulated Reinforcement Learning,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,lithography_optimization:mask optimization,,
2-s2.0-85210056796,fabrication,2024,Learning Circuit Placement Techniques Through Reinforcement Learning with Adaptive Rewards,Proceedings Design Automation and Test in Europe Date,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,placement:placement,,
2-s2.0-85211083213,fabrication,2024,BNN-YEO: An efficient Bayesian Neural Network for yield estimation and optimization,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; deep_learning,deep_learning:neural network; bayesian_probabilistic:bayesian,yield_prediction:yield estimation,,
2-s2.0-85211084211,design,2024,CDLS: Constraint Driven Generative AI Framework for Analog Layout Synthesis,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:generative ai,analog_circuit_design:analog layout,,
2-s2.0-85211086942,design,2024,EVDMARL: Efficient Value Decomposition-based Multi-Agent Reinforcement Learning with Domain-Randomization for Complex Analog Circuit Design Migration,Proceedings Design Automation Conference,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
