doc_id,stage,year,title,source,classification,confidence,reasoning,method_tags,ai_methods,chip_tasks,hw_artifacts,ai_workloads
2-s2.0-85196486164,design,2024,MMM: Machine Learning-Based Macro-Modeling for Linear Analog ICs and ADC/DACs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,analog_circuit_design:adc,,
2-s2.0-85197267341,in_field,2024,Research on thermal management of 3D-ICs assisted by deep learning,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,thermal_management:thermal management,,
2-s2.0-85198481457,fabrication,2024,Reliability analysis and comparison of ring-PUF based on probabilistic models,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:probabilistic model,reliability_analysis:reliability; security_analysis:puf,,
2-s2.0-85199116008,design,2024,Genetic neural network based background calibration method for pipeline ADC,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-85201069831,design,2024,Machine learning driven global optimisation framework for analog circuit design,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,analog_circuit_design:analog circuit,,
2-s2.0-85201389198,in_field,2024,A machine learning approach to accelerate reliability prediction in nanowire FETs from self-heating perspective,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:reliability,,
2-s2.0-85201745322,design,2024,Pre-route timing prediction and optimization with graph neural network models,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,timing_analysis:timing prediction,,
2-s2.0-85201765735,fabrication,2024,Application of Plasma Information-Based Virtual Metrology (PI-VM) for Etching in C4F8/Ar/O2 Plasma,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:virtual metrology,process_optimization:virtual metrology,,
2-s2.0-85205959362,design,2024,Preventing short violations in clock routing with an SVM classifier before powerplanning and placement,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:svm,placement:placement; routing:routing,,
2-s2.0-85208075281,in_field,2024,Assertion-Based Validation using Clustering and Dynamic Refinement of Hardware Checkers,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,verification:assertion,,
2-s2.0-85208135992,fabrication,2024,Transfer Learning Enabled Modeling Paradigm for PVT-aware Circuit Performance Estimation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,calibration:circuit performance,,
2-s2.0-85208978983,in_field,2024,Enhancing the reliability of CSP solder joints under thermal cycling conditions through particle swarm optimization of an improved BP neural network,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,deep_learning; evolutionary_optimization,deep_learning:neural network; evolutionary_optimization:particle swarm,reliability_analysis:reliability,,
2-s2.0-105000178437,design,2025,SMART: Graph Learning-Boosted Subcircuit Matching for Large-Scale Analog Circuits,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph learning,analog_circuit_design:analog circuit,,
2-s2.0-105001085296,packaging,2025,A Chiplet Platform for Intelligent Radar/Sonar Leveraging Domain-Specific Reusable Active Interposer,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
2-s2.0-105001205087,transit,2025,ResiLogic: Leveraging Composability and Diversity to Design Fault and Intrusion Resilient Chips,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
2-s2.0-105002780418,design,2025,Hierarchical Behavioral Learning-Based Dynamic Electromigration Analysis for Signal Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,reliability_analysis:electromigration,,
2-s2.0-105003540647,design,2025,GRIPT: Graph Attention-Assisted Inductive Methodology for Fast and Accurate Average Power Estimation From RTL Simulation Skipping Gate-Level Simulation,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,logic_synthesis:rtl; power_analysis:power estimation,,
2-s2.0-105003570136,fabrication,2025,Warpage prediction of fan-out wafer-level package based on coupled deep learning and finite element simulation,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,wafer_map_analysis:wafer-level,,
2-s2.0-105003580034,fabrication,2025,Reinforcement-Learning-Based Test Point Insertion for Power-Safe Testing in Monolithic 3-D ICs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,test_generation:test point insertion,,
2-s2.0-105004324339,fabrication,2025,Theseus: Exploring Efficient Wafer-Scale Chip Design for Large Language Models,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,reliability_analysis:seu,,
2-s2.0-105004407376,design,2025,A genetic algorithm-based capacitor mismatch calibration scheme for SAR ADCs,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-105004769521,in_field,2025,Novel Partitioning-Based Approach for Electromigration Assessment With Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,reliability_analysis:electromigration,,
2-s2.0-105004935018,transit,2025,Hardware Trojan detection based on graph neural networks,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,security_analysis:hardware trojan,,
2-s2.0-105004946174,design,2025,Customized Retrieval Augmented Generation and Benchmarking for EDA Tool Documentation QA,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:retrieval augmented,logic_synthesis:eda,,
2-s2.0-105005192063,transit,2025,NetVGE: Netwise Hardware Trojan Detection at RTL Using Variable Dependency and Knowledge Graph Embedding,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph embedding,logic_synthesis:rtl; security_analysis:hardware trojan,,
2-s2.0-105005541563,design,2025,Hierarchical Integration of Reinforcement Learning and Optimization Algorithms for Time-Efficient Design Automation of Complex Analog Circuit,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,logic_synthesis:design automation; analog_circuit_design:analog circuit,,
2-s2.0-105005553583,design,2025,A Survey of Research in Large Language Models for Electronic Design Automation,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,logic_synthesis:design automation,,
2-s2.0-105005602057,fabrication,2025,Carbon Nanotube Interconnect Optimizations With Bayesian Neural Network and Bayesian Optimization,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; deep_learning,deep_learning:neural network; bayesian_probabilistic:bayesian,routing:interconnect optimization,,
2-s2.0-105007000404,fabrication,2025,Deriving optimal atomic layer deposition process conditions using machine learning,Journal of Industrial Information Integration,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,process_optimization:atomic layer deposition,,
2-s2.0-105007657325,design,2025,A 76.05 dB SNDR 0.303 mW Noise-Shaping SAR ADC with data weighted averaging in 40 nm CMOS,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,analog_circuit_design:adc; reliability_analysis:aging,,
2-s2.0-105007838960,in_field,2025,Solder joint reliability predictions using physics-informed machine learning,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:reliability,,
2-s2.0-105008821756,design,2025,A machine learning-based design automation framework for differential mmWave LNAs,Integration,ai_for_chips,high,AI method applied to chip design task,classical_ml; general_ml_signals,classical_ml:machine learning; general_ml_signals:learning-based,logic_synthesis:design automation; analog_circuit_design:lna,,
2-s2.0-105009377157,fabrication,2025,Automated Construction of Semi-Physical CMP Models via Embedded Neural Networks,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,process_optimization:cmp,,
2-s2.0-105009437345,design,2025,"Enhancing Memory BIST With an Optimized RTL-BIST IP Core: A Low-Power, High-Fault-Coverage Approach",IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,logic_synthesis:rtl,,
2-s2.0-105011848019,design,2025,Robust analog/RF circuit design via Cycle-Consistent Generative Adversarial Networks,Integration,ai_for_chips,high,AI method applied to chip design task,generative_adversarial,generative_adversarial:generative adversarial,analog_circuit_design:rf circuit,,
2-s2.0-105011941177,disposal,2025,Leveraging IO Pad Protection Diodes for Recycled IC Detection and Age Estimation Using Polynomial Regression,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging; security_analysis:recycled,,
2-s2.0-105012108433,in_field,2025,Fatigue lifetime prediction of power modules under power cycling using a volume-weighted averaging technique,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
2-s2.0-105012176627,design,2025,Interactive Visual Performance Space Exploration of Operational Amplifiers with Differentiable Neural Network Surrogate Models,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; deep_learning,deep_learning:neural network; bayesian_probabilistic:surrogate model,analog_circuit_design:operational amplifier,,
2-s2.0-105012198393,design,2025,Early Stage DRC Hotspot Prediction for Mixed-Size Designs Through an Efficient Graph-Based Deep Learning,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep learning,hotspot_detection:hotspot,,
2-s2.0-105014595486,fabrication,2025,Synthesis of Critical Patterns for Lithography Optimizations Through Machine Learning,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,lithography_optimization:lithography,,
2-s2.0-105015042254,in_field,2025,Application of machine learning modeling for predicting the reliability of solder joints under thermal cycling,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:reliability,,
2-s2.0-105015144197,packaging,2025,A novel simulated annealing algorithm for TTSV placement optimization in 3D integrated circuits with inhomogeneous heat sources,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:simulated annealing,placement:placement,,
2-s2.0-105017851996,in_field,2025,Digital Twin-driven cross-domain fault diagnosis for axial piston pumps via deep transfer learning under small-sample condition,Journal of Industrial Information Integration,ai_for_chips,high,AI method applied to chip design task,transfer_learning,transfer_learning:transfer learning,fault_diagnosis:fault diagnosis,,
2-s2.0-105018935524,design,2025,High-level Synthesis Directives Design Optimization via Large Language Model,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,logic_synthesis:high-level synthesis; design_space_exploration:design optimization,,
2-s2.0-105020566780,design,2025,Automatically Improving LLM-based Verilog Generation using EDA Tool Feedback,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,logic_synthesis:verilog,,
2-s2.0-105020568264,design,2025,ModelGen: Automating Semiconductor Parameter Extraction with Large Language Model Agents,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,calibration:parameter extraction,,
2-s2.0-105020573791,design,2025,Large Language Models for EDA: Future or Mirage?,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,logic_synthesis:eda,,
2-s2.0-105020578072,design,2025,LHS: LLM Assisted Efficient High-level Synthesis of Deep Learning Tasks,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm; deep_learning:deep learning,logic_synthesis:high-level synthesis,,
2-s2.0-105020671660,design,2025,EDA-Copilot: A RAG-Powered Intelligent Assistant for EDA Tools,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,logic_synthesis:eda,,
2-s2.0-105021939066,in_field,2025,Anand model parameter estimation for the aluminium wirebond in power electronic module and lifetime prediction by combining the finite element analysis and machine learning,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,reliability_analysis:lifetime prediction,,
2-s2.0-105021993417,in_field,2025,Runtime Fault Localization in Deep Neural Network Accelerators,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:deep neural,fault_diagnosis:fault localization,,
2-s2.0-105022020462,in_field,2025,Adaptive Control-Logic Routing with Length Matching and Fault Tolerance for FPVA Biochips Using Deep Reinforcement Learning,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,routing:routing; reliability_analysis:fault tolerance,,
2-s2.0-105022710049,in_field,2025,ConvGA: Convolution Network Guided Genetic Algorithm for Optimal PDN Decoupling Design,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,power_analysis:pdn,,
2-s2.0-105023153399,design,2025,An Unsupervised Learning-Based Multidimensional Scaling Approach for Placement and Routing of Monolithic Microwave Integrated Circuit,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:learning-based,placement:placement; routing:routing,,
2-s2.0-105024571837,design,2025,2D-ThermAl: Physics-Informed Framework for Thermal Analysis of Circuits using Generative AI,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:generative ai,thermal_management:thermal analysis,,
2-s2.0-105025404590,design,2025,An Updated Assessment of Reinforcement Learning for Macro Placement,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,placement:placement,,
2-s2.0-105025405435,in_field,2025,Learning-Driven Hierarchical Particle Swarm Optimization Framework for Power Delivery Network Synthesis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:particle swarm,power_analysis:power delivery,,
2-s2.0-105025473814,design,2025,Modeling Relational Logic Circuits for And-Inverter Graph Convolutional Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph convolution,logic_synthesis:logic circuit,,
2-s2.0-105026086390,design,2025,KirchhoffNet: End-to-End Analog Circuit Acceleration for ODE-Based Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,analog_circuit_design:analog circuit,,
2-s2.0-85200209111,design,2025,LSTM-Characterized Approach for Chip Floorplanning: Leveraging HyperGCN and DRQN,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks; llm_foundation_models,llm_foundation_models:rag; deep_learning:lstm; graph_neural_networks:gcn,placement:floorplanning; reliability_analysis:aging,,
2-s2.0-85200246345,design,2025,RoSE-Opt: Robust and Efficient Analog Circuit Parameter Optimization With Knowledge-Infused Reinforcement Learning,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-85200259816,design,2025,DG-RePlAce: A Dataflow-Driven GPU-Accelerated Analytical Global Placement Framework for Machine Learning Accelerators,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:machine learning,placement:placement,,
2-s2.0-85206253989,design,2025,Digital background calibration algorithm for pipelined ADC based on time-delay neural network with genetic algorithm feature selection,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning; evolutionary_optimization,deep_learning:neural network; evolutionary_optimization:genetic algorithm,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-85210774142,packaging,2025,PDNNet: PDN-Aware GNN-CNN Heterogeneous Network for Dynamic IR Drop Prediction,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:dnn; graph_neural_networks:gnn,power_analysis:ir drop,,
2-s2.0-85211321047,design,2025,Graph neural network based cell library characterization method for fast design technology co-optimization,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,design_space_exploration:co-optimization,,
2-s2.0-85211457259,fabrication,2025,HotspotFusion: A Generative AI Approach to Predicting CMP Hotspot in Semiconductor Manufacturing,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:generative ai,hotspot_detection:hotspot; process_optimization:cmp,,
2-s2.0-85211465558,design,2025,A Fast Design Optimization of On-Chip Equalizing Links Using Particle Swarm Optimization,IEEE Transactions on Very Large Scale Integration VLSI Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:particle swarm,design_space_exploration:design optimization,,
2-s2.0-85213024297,transit,2025,HTs-GCN: Identifying Hardware Trojan Nodes in Integrated Circuits Using a Graph Convolutional Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph convolution,security_analysis:hardware trojan,,
2-s2.0-85214806808,in_field,2025,Accelerate SEU Simulation-Based Fault Injection With Spatio-Temporal Graph Convolutional Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph convolution,reliability_analysis:seu,,
2-s2.0-85215276133,fabrication,2025,"ML-Guided Curvilinear OPC: Fast, Accurate, and Manufacturable Curve Correction",IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:ml-guided,lithography_optimization:opc,,
2-s2.0-85215363141,design,2025,LayoutCopilot: An LLM-Powered Multiagent Collaborative Framework for Interactive Analog Layout Design,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,analog_circuit_design:analog layout,,
2-s2.0-85215583951,design,2025,A calibration scheme for SAR ADCs based on capacitor weight optimization using an improved simulated annealing algorithm,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:simulated annealing,analog_circuit_design:adc; calibration:calibration,,
2-s2.0-85216290452,fabrication,2025,Model-Based OPC With Adaptive PID Control Through Reinforcement Learning,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,lithography_optimization:opc,,
2-s2.0-85216869784,in_field,2025,Varying Periods of In-Field Testing With Storage- and Counter-Based Logic Built-In Self-Test,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,lithography_optimization:ilt,,
2-s2.0-85217033541,fabrication,2025,Virtual Metrology of Multiple Dielectric Layer Thickness for 3D-NAND Deposition Process,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:virtual metrology,process_optimization:deposition process,,
2-s2.0-85217494840,fabrication,2025,A teacher-student framework leveraging large vision model for data pre-annotation and YOLO for tunnel lining multiple defects instance segmentation,Journal of Industrial Information Integration,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,analog_circuit_design:ota; reliability_analysis:aging,,
2-s2.0-85217553022,design,2025,Reducing Transistor Count in CMOS Logic Design Through Clustering and Library-Independent Multiple-Output Logic Synthesis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,logic_synthesis:logic synthesis,,
2-s2.0-85217887644,fabrication,2025,Process Control in Semiconductor Manufacturing Based on Deep Distributional Soft Actor-Critic Reinforcement Learning,IEEE Transactions on Semiconductor Manufacturing,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,process_optimization:process control,,
2-s2.0-85218419388,design,2025,WiseEDA: LLMs in RF Circuit Design,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:llm,logic_synthesis:eda; analog_circuit_design:rf circuit,,
2-s2.0-85218625358,design,2025,An Efficient Area and Reliability Optimization Method for MPRM Circuits Based on High-dimensional Genetic Algorithm,ACM Transactions on Design Automation of Electronic Systems,ai_for_chips,high,AI method applied to chip design task,evolutionary_optimization,evolutionary_optimization:genetic algorithm,reliability_analysis:reliability,,
2-s2.0-85218632349,design,2025,VTSMOC: An Efficient Voronoi Tree Search Boosted Multiobjective Bayesian Optimization With Constraints for High-Dimensional Analog Circuit Synthesis,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:bayesian,analog_circuit_design:analog circuit; lithography_optimization:smo,,
2-s2.0-85218724709,packaging,2025,A Lightweight Heterogeneous Graph Embedding Framework for Hotspot Detection,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:graph embedding,hotspot_detection:hotspot detection,,
2-s2.0-85219535072,packaging,2025,SiHGNN: Leveraging Properties of Semantic Graphs for Efficient HGNN Acceleration,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks; llm_foundation_models,llm_foundation_models:rag; graph_neural_networks:gnn,reliability_analysis:aging,,
2-s2.0-86000374948,transit,2025,GNN4HT: A Two-Stage GNN-Based Approach for Hardware Trojan Multifunctional Classification,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,graph_neural_networks,graph_neural_networks:gnn,security_analysis:hardware trojan,,
2-s2.0-86000378285,transit,2025,Hardware Trojan Detection Using Graph Neural Networks,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning; graph_neural_networks,deep_learning:neural network; graph_neural_networks:graph neural,security_analysis:hardware trojan,,
2-s2.0-105005960380,design,2026,Atelier: An Automated Analog Circuit Design Framework via Multiple Large Language Model-Based Agents,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,analog_circuit_design:analog circuit,,
2-s2.0-105006485984,design,2026,High-Dimensional Yield Optimization for Analog Circuits via Monte Carlo Tree Search and Self-Regressive Auto-Encoder Promoted Subspace Decomposed Gaussian Process,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic,bayesian_probabilistic:gaussian process,analog_circuit_design:analog circuit; yield_prediction:yield optimization,,
2-s2.0-105010168855,design,2026,AnaCraft: Duel-Play Probabilistic-Model-Based Reinforcement Learning for Sample-Efficient PVT-Robust Analog Circuit Sizing Optimization,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,analog_circuit_design:analog circuit,,
2-s2.0-105014377934,fabrication,2026,Machine Learning-Based Uncertainty Quantification and Design Optimization for Offset Compensation Sense Amplifiers in DRAMs,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,bayesian_probabilistic; classical_ml; general_ml_signals,bayesian_probabilistic:uncertainty quantification; classical_ml:machine learning; general_ml_signals:learning-based,design_space_exploration:design optimization,,
2-s2.0-105015669005,design,2026,Leveraging Tensor Dataflow for Improved Thermal Performance on 3D-Stacked SRAM Architecture,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
2-s2.0-105023837474,design,2026,Reinforcement learning-driven net order selection for efficient analog IC routing,Integration,ai_for_chips,high,AI method applied to chip design task,reinforcement_learning,reinforcement_learning:reinforcement learning,routing:routing; analog_circuit_design:analog ic,,
2-s2.0-105025139680,transit,2026,AI-enabled image processing approach for efficient clustering and identification of hardware Trojans,Integration,ai_for_chips,high,AI method applied to chip design task,classical_ml,classical_ml:clustering,security_analysis:hardware trojan,,
2-s2.0-105025155552,design,2026,Advanced fault diagnosis in analog and digital VLSI circuits utilizing multi-anchor space-aware temporal convolutional neural network for efficient circuit reliability assessment,Integration,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,fault_diagnosis:fault diagnosis; reliability_analysis:reliability,,
2-s2.0-105026352997,fabrication,2026,INN-ILT: Inverse Lithography Technique via Invertible Neural Network,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,lithography_optimization:lithography,,
2-s2.0-105027315281,in_field,2026,Neural network approach to NBTI/HCD coupled failure analysis of MOS ICs,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,deep_learning,deep_learning:neural network,fault_diagnosis:failure analysis; reliability_analysis:bti,,
2-s2.0-105027401839,design,2026,EvoPlace: Evolution of Optimization Algorithms for Global Placement via Large Language Models,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:large language model,placement:placement,,
2-s2.0-105027562548,design,2026,A data-driven self-terminating write circuit with enhanced reliability for STT-MRAM using MUX logic,Microelectronics Reliability,ai_for_chips,high,AI method applied to chip design task,general_ml_signals,general_ml_signals:data-driven,reliability_analysis:reliability,,
2-s2.0-105027633523,packaging,2026,A scalable 1L2D multi-core near-DRAM computing architecture leveraging 3D hybrid bonding for high-performance data-intensive applications,Microelectronics Journal,ai_for_chips,high,AI method applied to chip design task,llm_foundation_models,llm_foundation_models:rag,reliability_analysis:aging,,
